crain,mslp,tcc,time_met,time_wl_obs,time_wl_pred,tp,u10,v10,wl_obs,wl_pred
0,102288.453125,34,01-Apr-2023 00:00:00,01-Apr-2023 00:00:00,01-Apr-2023 00:00:00,0,0.325853258371353,6.47673845291138,NaN,NaN
1,102235.359375,64,01-Apr-2023 01:00:00,01-Apr-2023 01:00:00,01-Apr-2023 01:00:00,0.1875,1.58658695220947,7.18809223175049,NaN,NaN
0,102312.1796875,33,01-Apr-2023 02:00:00,01-Apr-2023 02:00:00,01-Apr-2023 02:00:00,0.25,2.63732290267944,7.35656118392944,NaN,NaN
1,102246.25,100,01-Apr-2023 03:00:00,01-Apr-2023 03:00:00,01-Apr-2023 03:00:00,0.25,2.92786502838135,6.99857902526855,NaN,-0.492595419847328
0,102147.6796875,56,01-Apr-2023 04:00:00,01-Apr-2023 04:00:00,01-Apr-2023 04:00:00,0.25,3.25547361373901,7.01099967956543,NaN,-0.376564885496183
0,102075.6875,26,01-Apr-2023 05:00:00,01-Apr-2023 05:00:00,01-Apr-2023 05:00:00,0.25,3.61934685707092,7.31904554367065,-0.042672,-0.260534351145038
0,102018.90625,21,01-Apr-2023 06:00:00,01-Apr-2023 06:00:00,01-Apr-2023 06:00:00,0.25,4.37495470046997,8.01210308074951,0.08128,-0.144503816793893
0,101924.0234375,23,01-Apr-2023 07:00:00,01-Apr-2023 07:00:00,01-Apr-2023 07:00:00,0.25,4.4975266456604,8.1967134475708,0.216408,-0.0284732824427481
0,101864.8125,22,01-Apr-2023 08:00:00,01-Apr-2023 08:00:00,01-Apr-2023 08:00:00,0.25,4.67377090454102,8.09348964691162,0.324104,0.0875572519083969
0,101813.6171875,27,01-Apr-2023 09:00:00,01-Apr-2023 09:00:00,01-Apr-2023 09:00:00,0.25,4.79374742507935,8.44455814361572,0.41148,0.203587786259542
0,101749.46875,11,01-Apr-2023 10:00:00,01-Apr-2023 10:00:00,01-Apr-2023 10:00:00,0.25,4.33531379699707,8.83564949035645,0.414528,0.178571428571429
0,101706.3515625,18,01-Apr-2023 11:00:00,01-Apr-2023 11:00:00,01-Apr-2023 11:00:00,0.25,4.19172382354736,8.98416233062744,0.332232,0.0595238095238095
0,101646.6875,36,01-Apr-2023 12:00:00,01-Apr-2023 12:00:00,01-Apr-2023 12:00:00,0.25,4.4573826789856,9.19472885131836,0.189992,-0.0595238095238095
0,101606.390625,63,01-Apr-2023 13:00:00,01-Apr-2023 13:00:00,01-Apr-2023 13:00:00,0,4.67264175415039,9.26969337463379,0.017272,-0.178571428571429
0,101573.1328125,90,01-Apr-2023 14:00:00,01-Apr-2023 14:00:00,01-Apr-2023 14:00:00,0,4.93973016738892,9.2727746963501,-0.067056,-0.297619047619048
0,101522.21875,100,01-Apr-2023 15:00:00,01-Apr-2023 15:00:00,01-Apr-2023 15:00:00,0,5.0318455696106,9.33158779144287,-0.06096,-0.416666666666667
0,101444.140625,43,01-Apr-2023 16:00:00,01-Apr-2023 16:00:00,01-Apr-2023 16:00:00,0,5.74975442886353,9.77926540374756,-0.054864,-0.466776859504132
0,101322.9921875,25,01-Apr-2023 17:00:00,01-Apr-2023 17:00:00,01-Apr-2023 17:00:00,0,6.03602647781372,10.4091520309448,-0.0508,-0.35603305785124
0,101225.890625,48,01-Apr-2023 18:00:00,01-Apr-2023 18:00:00,01-Apr-2023 18:00:00,0,6.49659442901611,11.3488168716431,-0.049784,-0.245289256198347
0,101070.21875,100,01-Apr-2023 19:00:00,01-Apr-2023 19:00:00,01-Apr-2023 19:00:00,0,7.04250478744507,11.4998655319214,0.082296,-0.134545454545455
0,100962.8203125,100,01-Apr-2023 20:00:00,01-Apr-2023 20:00:00,01-Apr-2023 20:00:00,0,7.29858875274658,10.897985458374,0.199136,-0.023801652892562
0,100829.46875,100,01-Apr-2023 21:00:00,01-Apr-2023 21:00:00,01-Apr-2023 21:00:00,0,6.6912693977356,10.5348215103149,0.268224,0.0869421487603306
0,100775.3203125,63,01-Apr-2023 22:00:00,01-Apr-2023 22:00:00,01-Apr-2023 22:00:00,0,7.15243530273438,10.8015937805176,0.361696,0.140084269662921
0,100714.296875,14,01-Apr-2023 23:00:00,01-Apr-2023 23:00:00,01-Apr-2023 23:00:00,0,7.48338508605957,11.2421102523804,0.376936,0.0204213483146067
0,100515.90625,0,02-Apr-2023 00:00:00,02-Apr-2023 00:00:00,02-Apr-2023 00:00:00,0,4.51059675216675,9.12851905822754,0.26924,-0.0992415730337079
0,100638.6484375,16,02-Apr-2023 01:00:00,02-Apr-2023 01:00:00,02-Apr-2023 01:00:00,0,8.64570236206055,9.81434726715088,0.139192,-0.218904494382022
0,100675.75,0,02-Apr-2023 02:00:00,02-Apr-2023 02:00:00,02-Apr-2023 02:00:00,0,9.19128322601318,7.86457872390747,-0.078232,-0.338567415730337
0,100654.75,0,02-Apr-2023 03:00:00,02-Apr-2023 03:00:00,02-Apr-2023 03:00:00,0,8.77347278594971,6.84440565109253,-0.070104,-0.458230337078652
0,100742.09375,0,02-Apr-2023 04:00:00,02-Apr-2023 04:00:00,02-Apr-2023 04:00:00,0,8.0716552734375,5.80476665496826,-0.064008,-0.500538461538461
0,100677.8203125,0,02-Apr-2023 05:00:00,02-Apr-2023 05:00:00,02-Apr-2023 05:00:00,0,7.54403209686279,4.85042476654053,-0.06096,-0.375923076923077
0,100753.609375,0,02-Apr-2023 06:00:00,02-Apr-2023 06:00:00,02-Apr-2023 06:00:00,0,7.39315319061279,1.60896849632263,-0.054864,-0.251307692307692
0,100917.46875,0,02-Apr-2023 07:00:00,02-Apr-2023 07:00:00,02-Apr-2023 07:00:00,0,5.70441055297852,-4.08705949783325,0.032512,-0.126692307692308
0,101093.75,0,02-Apr-2023 08:00:00,02-Apr-2023 08:00:00,02-Apr-2023 08:00:00,0,3.3575427532196,-7.5516357421875,0.138176,-0.00207692307692312
0,101238.21875,0,02-Apr-2023 09:00:00,02-Apr-2023 09:00:00,02-Apr-2023 09:00:00,0,3.547119140625,-6.24803113937378,0.224536,0.122538461538462
0,101421.5234375,0,02-Apr-2023 10:00:00,02-Apr-2023 10:00:00,02-Apr-2023 10:00:00,0,3.17276239395142,-6.11556386947632,0.295656,0.247153846153846
0,101576.8828125,0,02-Apr-2023 11:00:00,02-Apr-2023 11:00:00,02-Apr-2023 11:00:00,0,2.77253651618958,-5.92493391036987,0.266192,0.164623655913979
0,101686.1171875,0,02-Apr-2023 12:00:00,02-Apr-2023 12:00:00,02-Apr-2023 12:00:00,0,2.56564950942993,-5.50321388244629,0.164592,0.0355913978494624
0,101760.7578125,0,02-Apr-2023 13:00:00,02-Apr-2023 13:00:00,02-Apr-2023 13:00:00,0,2.22785401344299,-5.4245080947876,0.034544,-0.0934408602150538
0,101799.9921875,0,02-Apr-2023 14:00:00,02-Apr-2023 14:00:00,02-Apr-2023 14:00:00,0,2.06797242164612,-4.99117660522461,-0.070104,-0.22247311827957
0,101823.5,0,02-Apr-2023 15:00:00,02-Apr-2023 15:00:00,02-Apr-2023 15:00:00,0,1.94951176643372,-4.31796264648438,-0.069088,-0.351505376344086
0,101811.21875,0,02-Apr-2023 16:00:00,02-Apr-2023 16:00:00,02-Apr-2023 16:00:00,0,1.91326665878296,-3.54737067222595,-0.078232,-0.480537634408602
0,101800.0625,0,02-Apr-2023 17:00:00,02-Apr-2023 17:00:00,02-Apr-2023 17:00:00,0,1.73182499408722,-2.66286015510559,-0.084328,-0.453586956521739
0,101808.859375,0,02-Apr-2023 18:00:00,02-Apr-2023 18:00:00,02-Apr-2023 18:00:00,0,1.38772702217102,-1.66403198242188,-0.143256,-0.329673913043478
0,101776.28125,0,02-Apr-2023 19:00:00,02-Apr-2023 19:00:00,02-Apr-2023 19:00:00,0,0.892531752586365,-0.859853506088257,-0.08636,-0.205760869565217
0,101750.203125,0,02-Apr-2023 20:00:00,02-Apr-2023 20:00:00,02-Apr-2023 20:00:00,0,0.595947265625,-0.162467047572136,0.118872,-0.0818478260869565
0,101744.65625,0,02-Apr-2023 21:00:00,02-Apr-2023 21:00:00,02-Apr-2023 21:00:00,0,0.424488514661789,0.472020268440247,0.292608,0.0420652173913043
0,101779.65625,0,02-Apr-2023 22:00:00,02-Apr-2023 22:00:00,02-Apr-2023 22:00:00,0,0.1748046875,0.683551013469696,0.397256,0.165978260869565
0,101825.1171875,0,02-Apr-2023 23:00:00,02-Apr-2023 23:00:00,02-Apr-2023 23:00:00,0,-0.1932263225317,0.575388193130493,0.385064,0.165195530726257
0,101849.703125,0,03-Apr-2023 00:00:00,03-Apr-2023 00:00:00,03-Apr-2023 00:00:00,0,-2.34649777412415,1.63988399505615,0.292608,0.0311173184357542
0,101819.2734375,0,03-Apr-2023 01:00:00,03-Apr-2023 01:00:00,03-Apr-2023 01:00:00,0,-2.38991212844849,1.71544194221497,0.12192,-0.102960893854749
0,101985.7265625,0,03-Apr-2023 02:00:00,03-Apr-2023 02:00:00,03-Apr-2023 02:00:00,0,-2.23162484169006,1.54986572265625,-0.058928,-0.237039106145251
0,101921.1171875,0,03-Apr-2023 03:00:00,03-Apr-2023 03:00:00,03-Apr-2023 03:00:00,0,-2.17267823219299,1.64319455623627,-0.0762,-0.371117318435754
0,101923.859375,0,03-Apr-2023 04:00:00,03-Apr-2023 04:00:00,03-Apr-2023 04:00:00,0,-2.3040599822998,1.25987911224365,-0.079248,-0.505195530726257
0,101947.0390625,0,03-Apr-2023 05:00:00,03-Apr-2023 05:00:00,03-Apr-2023 05:00:00,0,-2.20242071151733,1.29270017147064,-0.070104,-0.500391644908616
0,101908.34375,0,03-Apr-2023 06:00:00,03-Apr-2023 06:00:00,03-Apr-2023 06:00:00,0,-2.58467769622803,1.34800779819489,-0.069088,-0.365665796344648
0,101920.2578125,0,03-Apr-2023 07:00:00,03-Apr-2023 07:00:00,03-Apr-2023 07:00:00,0,-2.56214714050293,1.28233397006989,-0.047752,-0.230939947780679
0,101965.0625,0,03-Apr-2023 08:00:00,03-Apr-2023 08:00:00,03-Apr-2023 08:00:00,0,-2.63781499862671,1.18884646892548,0.16764,-0.0962140992167102
0,101941.4296875,0,03-Apr-2023 09:00:00,03-Apr-2023 09:00:00,03-Apr-2023 09:00:00,0,-2.98709964752197,1.33457279205322,0.347472,0.0385117493472585
0,101949.5703125,4,03-Apr-2023 10:00:00,03-Apr-2023 10:00:00,03-Apr-2023 10:00:00,0,-3.24015259742737,1.85597050189972,0.465328,0.173237597911227
0,102069.7734375,0,03-Apr-2023 11:00:00,03-Apr-2023 11:00:00,03-Apr-2023 11:00:00,0,-2.75279855728149,1.96214842796326,0.47244,0.271405405405405
0,102109.09375,4,03-Apr-2023 12:00:00,03-Apr-2023 12:00:00,03-Apr-2023 12:00:00,0,-3.10330939292908,2.02562737464905,0.430784,0.131945945945946
0,102152.1015625,49,03-Apr-2023 13:00:00,03-Apr-2023 13:00:00,03-Apr-2023 13:00:00,0,-3.53995370864868,2.95487666130066,0.252984,-0.00751351351351351
0,102179.828125,0,03-Apr-2023 14:00:00,03-Apr-2023 14:00:00,03-Apr-2023 14:00:00,0,-3.72196173667908,3.43865489959717,0.048768,-0.146972972972973
0,102204.859375,3,03-Apr-2023 15:00:00,03-Apr-2023 15:00:00,03-Apr-2023 15:00:00,0,-3.54177618026733,3.66409420967102,-0.088392,-0.286432432432432
0,102221.65625,33,03-Apr-2023 16:00:00,03-Apr-2023 16:00:00,03-Apr-2023 16:00:00,0,-2.72601318359375,4.21668720245361,-0.082296,-0.425891891891892
0,102174.3125,9,03-Apr-2023 17:00:00,03-Apr-2023 17:00:00,03-Apr-2023 17:00:00,0,-2.89043211936951,4.33309936523438,-0.0762,-0.565351351351351
0,102155.5390625,98,03-Apr-2023 18:00:00,03-Apr-2023 18:00:00,03-Apr-2023 18:00:00,0,-2.86890983581543,4.58235216140747,-0.073152,-0.433989218328841
0,102088.421875,99,03-Apr-2023 19:00:00,03-Apr-2023 19:00:00,03-Apr-2023 19:00:00,0,-3.36367440223694,4.11203145980835,-0.070104,-0.293288409703504
0,102047.28125,100,03-Apr-2023 20:00:00,03-Apr-2023 20:00:00,03-Apr-2023 20:00:00,0,-3.65851068496704,4.00544548034668,0.062992,-0.152587601078167
0,102037.9921875,100,03-Apr-2023 21:00:00,03-Apr-2023 21:00:00,03-Apr-2023 21:00:00,0,-3.10672974586487,4.17070913314819,0.255016,-0.0118867924528302
0,102080.59375,100,03-Apr-2023 22:00:00,03-Apr-2023 22:00:00,03-Apr-2023 22:00:00,0,-2.63579344749451,4.0534496307373,0.425704,0.128814016172507
0,102032.9375,100,03-Apr-2023 23:00:00,03-Apr-2023 23:00:00,03-Apr-2023 23:00:00,0,-2.77337765693665,4.1858286857605,0.455168,0.269514824797844
1,101921.6171875,100,04-Apr-2023 00:00:00,04-Apr-2023 00:00:00,04-Apr-2023 00:00:00,0,-3.24914073944092,3.34466671943665,0.445008,0.183471074380165
1,101998.0625,100,04-Apr-2023 01:00:00,04-Apr-2023 01:00:00,04-Apr-2023 01:00:00,0,-1.82366824150085,4.28193473815918,0.313944,0.0347107438016529
1,102030.40625,100,04-Apr-2023 02:00:00,04-Apr-2023 02:00:00,04-Apr-2023 02:00:00,0.0625,-2.2308349609375,3.80523324012756,0.108712,-0.11404958677686
0,101936.8828125,100,04-Apr-2023 03:00:00,04-Apr-2023 03:00:00,04-Apr-2023 03:00:00,0.0625,-2.75717902183533,4.01489973068237,-0.09144,-0.262809917355372
0,101848.828125,100,04-Apr-2023 04:00:00,04-Apr-2023 04:00:00,04-Apr-2023 04:00:00,0.0625,-3.15754151344299,4.71719598770142,-0.082296,-0.411570247933884
0,101785.3671875,100,04-Apr-2023 05:00:00,04-Apr-2023 05:00:00,04-Apr-2023 05:00:00,0.0625,-2.9085168838501,4.98503684997559,-0.079248,-0.560330578512397
1,101761.046875,100,04-Apr-2023 06:00:00,04-Apr-2023 06:00:00,04-Apr-2023 06:00:00,1,-2.59770512580872,5.21688985824585,-0.073152,-0.4944
1,101676.0078125,75,04-Apr-2023 07:00:00,04-Apr-2023 07:00:00,04-Apr-2023 07:00:00,2.8125,-1.96731328964233,5.41489887237549,-0.067056,-0.3504
1,101701.359375,85,04-Apr-2023 08:00:00,04-Apr-2023 08:00:00,04-Apr-2023 08:00:00,5,-0.59486448764801,5.54833507537842,0.03048,-0.2064
0,101695.6328125,63,04-Apr-2023 09:00:00,04-Apr-2023 09:00:00,04-Apr-2023 09:00:00,5.4375,0.0392687991261482,4.87261486053467,0.258064,-0.0624
1,101730.21875,79,04-Apr-2023 10:00:00,04-Apr-2023 10:00:00,04-Apr-2023 10:00:00,5.875,0.353366702795029,4.31735372543335,0.374904,0.0816
0,101775.4609375,62,04-Apr-2023 11:00:00,04-Apr-2023 11:00:00,04-Apr-2023 11:00:00,6,1.13660883903503,3.21731686592102,0.510032,0.2256
0,101803.421875,82,04-Apr-2023 12:00:00,04-Apr-2023 12:00:00,04-Apr-2023 12:00:00,6,0.968251943588257,2.5194079875946,0.503936,0.228288043478261
0,101842.5234375,87,04-Apr-2023 13:00:00,04-Apr-2023 13:00:00,04-Apr-2023 13:00:00,0,0.906374514102936,2.88381719589233,0.378968,0.0799184782608696
0,101891.9609375,78,04-Apr-2023 14:00:00,04-Apr-2023 14:00:00,04-Apr-2023 14:00:00,0,0.999545872211456,3.29960203170776,0.21336,-0.0684510869565218
0,101911.6796875,72,04-Apr-2023 15:00:00,04-Apr-2023 15:00:00,04-Apr-2023 15:00:00,0,0.775295436382294,3.6793909072876,-0.03556,-0.216820652173913
1,101870.4921875,40,04-Apr-2023 16:00:00,04-Apr-2023 16:00:00,04-Apr-2023 16:00:00,0.25,0.429014891386032,4.31554460525513,-0.06096,-0.365190217391304
1,101848.078125,28,04-Apr-2023 17:00:00,04-Apr-2023 17:00:00,04-Apr-2023 17:00:00,0.625,0.2788305580616,4.72371101379395,-0.054864,-0.513559782608696
0,101832.7890625,21,04-Apr-2023 18:00:00,04-Apr-2023 18:00:00,04-Apr-2023 18:00:00,0.75,0.219022214412689,4.58704471588135,-0.048768,-0.555951742627346
0,101795.203125,11,04-Apr-2023 19:00:00,04-Apr-2023 19:00:00,04-Apr-2023 19:00:00,0.75,0.124920651316643,4.17339372634888,-0.04064,-0.401528150134048
0,101788,7,04-Apr-2023 20:00:00,04-Apr-2023 20:00:00,04-Apr-2023 20:00:00,0.75,0.245489507913589,3.73801636695862,0.00508,-0.247104557640751
0,101794.9375,19,04-Apr-2023 21:00:00,04-Apr-2023 21:00:00,04-Apr-2023 21:00:00,0.75,0.479038089513779,3.32841563224792,0.209296,-0.0926809651474531
0,101833.8671875,21,04-Apr-2023 22:00:00,04-Apr-2023 22:00:00,04-Apr-2023 22:00:00,0.75,0.708771944046021,3.07597279548645,0.400304,0.0617426273458445
0,101886.546875,43,04-Apr-2023 23:00:00,04-Apr-2023 23:00:00,04-Apr-2023 23:00:00,0.75,0.912954092025757,2.89619374275208,0.505968,0.216166219839142
0,101896.6015625,0,05-Apr-2023 00:00:00,05-Apr-2023 00:00:00,05-Apr-2023 00:00:00,0,1.19035649299622,2.87441396713257,0.595376,0.328913043478261
0,101880.421875,0,05-Apr-2023 01:00:00,05-Apr-2023 01:00:00,05-Apr-2023 01:00:00,0,0.813802480697632,2.45015740394592,0.517144,0.170760869565217
0,101990.4375,18,05-Apr-2023 02:00:00,05-Apr-2023 02:00:00,05-Apr-2023 02:00:00,0,0.792022705078125,2.22669315338135,0.291592,0.0126086956521739
0,101999.609375,31,05-Apr-2023 03:00:00,05-Apr-2023 03:00:00,05-Apr-2023 03:00:00,0,0.464925527572632,2.09379386901855,0.053848,-0.14554347826087
0,101963.046875,47,05-Apr-2023 04:00:00,05-Apr-2023 04:00:00,05-Apr-2023 04:00:00,0,0.41751953959465,2.06302738189697,-0.088392,-0.303695652173913
0,101993.3203125,77,05-Apr-2023 05:00:00,05-Apr-2023 05:00:00,05-Apr-2023 05:00:00,0,0.539309084415436,1.82558834552765,-0.079248,-0.461847826086957
0,102031.4765625,100,05-Apr-2023 06:00:00,05-Apr-2023 06:00:00,05-Apr-2023 06:00:00,0.0625,0.682827174663544,1.31140744686127,-0.0762,-0.62
0,102023.203125,100,05-Apr-2023 07:00:00,05-Apr-2023 07:00:00,05-Apr-2023 07:00:00,0.0625,0.908856213092804,0.964309096336365,-0.070104,-0.47
1,102063.84375,100,05-Apr-2023 08:00:00,05-Apr-2023 08:00:00,05-Apr-2023 08:00:00,0.0625,1.19995605945587,0.871252417564392,-0.067056,-0.32
1,102055.1171875,100,05-Apr-2023 09:00:00,05-Apr-2023 09:00:00,05-Apr-2023 09:00:00,0.125,1.10052978992462,0.880595684051514,0.083312,-0.17
1,102107.2890625,100,05-Apr-2023 10:00:00,05-Apr-2023 10:00:00,05-Apr-2023 10:00:00,0.1875,1.04520869255066,0.872551262378693,0.296672,-0.02
1,102175.8515625,100,05-Apr-2023 11:00:00,05-Apr-2023 11:00:00,05-Apr-2023 11:00:00,0.25,0.913853764533997,0.77955687046051,0.446024,0.13
0,102246,100,05-Apr-2023 12:00:00,05-Apr-2023 12:00:00,05-Apr-2023 12:00:00,0.25,0.595407724380493,0.679881572723389,0.514096,0.28
0,102288.7734375,100,05-Apr-2023 13:00:00,05-Apr-2023 13:00:00,05-Apr-2023 13:00:00,0,-0.275388181209564,0.969210207462311,0.48768,0.166448087431694
0,102348.96875,100,05-Apr-2023 14:00:00,05-Apr-2023 14:00:00,05-Apr-2023 14:00:00,0.0625,-0.237263187766075,1.35663211345673,0.276352,0.0123497267759563
0,102364,100,05-Apr-2023 15:00:00,05-Apr-2023 15:00:00,05-Apr-2023 15:00:00,0.0625,0.0611535646021366,1.66486203670502,0.059944,-0.141748633879781
0,102342.3125,100,05-Apr-2023 16:00:00,05-Apr-2023 16:00:00,05-Apr-2023 16:00:00,0.0625,0.0934204086661339,1.92106688022614,-0.094488,-0.295846994535519
0,102328.7421875,70,05-Apr-2023 17:00:00,05-Apr-2023 17:00:00,05-Apr-2023 17:00:00,0.0625,0.00139770505484194,2.51839852333069,-0.085344,-0.449945355191257
0,102335.96875,70,05-Apr-2023 18:00:00,05-Apr-2023 18:00:00,05-Apr-2023 18:00:00,0.125,0.085296630859375,3.32916021347046,-0.079248,-0.604043715846995
0,102307.96875,65,05-Apr-2023 19:00:00,05-Apr-2023 19:00:00,05-Apr-2023 19:00:00,0.125,0.214367672801018,3.52675175666809,-0.074168,-0.513103448275862
0,102291.3828125,61,05-Apr-2023 20:00:00,05-Apr-2023 20:00:00,05-Apr-2023 20:00:00,0.1875,0.387239992618561,3.57958006858826,-0.070104,-0.347586206896552
0,102287.3828125,61,05-Apr-2023 21:00:00,05-Apr-2023 21:00:00,05-Apr-2023 21:00:00,0.25,0.427457273006439,3.46907591819763,0.049784,-0.182068965517241
0,102323.5234375,72,05-Apr-2023 22:00:00,05-Apr-2023 22:00:00,05-Apr-2023 22:00:00,0.3125,0.592617213726044,3.23843502998352,0.281432,-0.016551724137931
0,102348.3984375,94,05-Apr-2023 23:00:00,05-Apr-2023 23:00:00,05-Apr-2023 23:00:00,0.375,0.233972162008286,3.08114004135132,0.478536,0.148965517241379
0,102263.8984375,56,06-Apr-2023 00:00:00,06-Apr-2023 00:00:00,06-Apr-2023 00:00:00,0,0.332277834415436,3.18907952308655,0.5842,0.31448275862069
0,102294.1328125,50,06-Apr-2023 01:00:00,06-Apr-2023 01:00:00,06-Apr-2023 01:00:00,0,0.320454090833664,2.89067983627319,0.595376,0.318706199460916
0,102317.9375,57,06-Apr-2023 02:00:00,06-Apr-2023 02:00:00,06-Apr-2023 02:00:00,0.0625,0.532676994800568,2.84876823425293,0.44704,0.150512129380054
1,102426.1171875,63,06-Apr-2023 03:00:00,06-Apr-2023 03:00:00,06-Apr-2023 03:00:00,0.0625,0.506361067295074,2.72700691223145,0.200152,-0.0176819407008086
1,102394.21875,66,06-Apr-2023 04:00:00,06-Apr-2023 04:00:00,06-Apr-2023 04:00:00,0.125,0.898693859577179,2.63774037361145,-0.065024,-0.185876010781671
1,102372.671875,100,06-Apr-2023 05:00:00,06-Apr-2023 05:00:00,06-Apr-2023 05:00:00,0.125,0.988964855670929,2.77425909042358,-0.094488,-0.354070080862534
1,102313.1015625,100,06-Apr-2023 06:00:00,06-Apr-2023 06:00:00,06-Apr-2023 06:00:00,0.25,1.22438716888428,3.49220204353333,-0.085344,-0.522264150943396
1,102299.96875,100,06-Apr-2023 07:00:00,06-Apr-2023 07:00:00,06-Apr-2023 07:00:00,0.375,1.41273319721222,3.93623042106628,-0.082296,-0.594254143646409
1,102289.328125,100,06-Apr-2023 08:00:00,06-Apr-2023 08:00:00,06-Apr-2023 08:00:00,0.4375,1.44482910633087,3.88251709938049,-0.0762,-0.441767955801105
0,102286.8671875,100,06-Apr-2023 09:00:00,06-Apr-2023 09:00:00,06-Apr-2023 09:00:00,0.5,1.52984738349915,3.72678589820862,-0.073152,-0.289281767955801
0,102330.6171875,99,06-Apr-2023 10:00:00,06-Apr-2023 10:00:00,06-Apr-2023 10:00:00,0.5,1.59170651435852,3.68701791763306,0.154432,-0.136795580110497
0,102371.9375,57,06-Apr-2023 11:00:00,06-Apr-2023 11:00:00,06-Apr-2023 11:00:00,0.5,1.35944950580597,3.81672358512878,0.33528,0.0156906077348066
0,102411.78125,77,06-Apr-2023 12:00:00,06-Apr-2023 12:00:00,06-Apr-2023 12:00:00,0.5,1.53544437885284,3.59242057800293,0.455168,0.168176795580111
0,102463.2109375,98,06-Apr-2023 13:00:00,06-Apr-2023 13:00:00,06-Apr-2023 13:00:00,0,1.72194945812225,3.47345089912415,0.473456,0.238567493112948
0,102526.578125,89,06-Apr-2023 14:00:00,06-Apr-2023 14:00:00,06-Apr-2023 14:00:00,0.0625,2.02318978309631,3.4337158203125,0.376936,0.0831955922865014
0,102560.4921875,60,06-Apr-2023 15:00:00,06-Apr-2023 15:00:00,06-Apr-2023 15:00:00,0.0625,2.20037603378296,3.63851308822632,0.150368,-0.0721763085399449
0,102557.4296875,62,06-Apr-2023 16:00:00,06-Apr-2023 16:00:00,06-Apr-2023 16:00:00,0.0625,2.5562219619751,4.04989385604858,-0.077216,-0.227548209366391
0,102514.6796875,58,06-Apr-2023 17:00:00,06-Apr-2023 17:00:00,06-Apr-2023 17:00:00,0.125,2.48621463775635,4.18171977996826,-0.092456,-0.382920110192838
0,102487.28125,54,06-Apr-2023 18:00:00,06-Apr-2023 18:00:00,06-Apr-2023 18:00:00,0.125,2.27763175964355,4.39353370666504,-0.083312,-0.538292011019284
0,102421.5234375,48,06-Apr-2023 19:00:00,06-Apr-2023 19:00:00,06-Apr-2023 19:00:00,0.125,1.95313477516174,4.7224440574646,-0.077216,-0.622808398950131
0,102396.2578125,48,06-Apr-2023 20:00:00,06-Apr-2023 20:00:00,06-Apr-2023 20:00:00,0.125,1.9730749130249,4.8134913444519,-0.07112,-0.451154855643045
0,102356.0625,83,06-Apr-2023 21:00:00,06-Apr-2023 21:00:00,06-Apr-2023 21:00:00,0.125,1.83581173419952,4.76173448562622,-0.065024,-0.279501312335958
0,102378.09375,100,06-Apr-2023 22:00:00,06-Apr-2023 22:00:00,06-Apr-2023 22:00:00,0.125,1.70761346817017,4.50147724151611,0.18288,-0.107847769028871
0,102394.421875,98,06-Apr-2023 23:00:00,06-Apr-2023 23:00:00,06-Apr-2023 23:00:00,0.125,1.639927983284,4.27651023864746,0.39624,0.0638057742782152
0,102355.703125,0,07-Apr-2023 00:00:00,07-Apr-2023 00:00:00,07-Apr-2023 00:00:00,0,1.03605961799622,3.74491095542908,0.58928,0.235459317585302
0,102386.9296875,12,07-Apr-2023 01:00:00,07-Apr-2023 01:00:00,07-Apr-2023 01:00:00,0,0.721754133701324,3.94301152229309,0.652272,0.407112860892388
0,102365.640625,20,07-Apr-2023 02:00:00,07-Apr-2023 02:00:00,07-Apr-2023 02:00:00,0,0.587988257408142,4.12961196899414,0.617728,0.281229946524064
0,102324.7578125,35,07-Apr-2023 03:00:00,07-Apr-2023 03:00:00,07-Apr-2023 03:00:00,0,0.769064962863922,4.1538257598877,0.404368,0.109572192513369
0,102274.2421875,38,07-Apr-2023 04:00:00,07-Apr-2023 04:00:00,07-Apr-2023 04:00:00,0,1.02123785018921,3.78389048576355,0.14224,-0.0620855614973263
0,102281.6015625,63,07-Apr-2023 05:00:00,07-Apr-2023 05:00:00,07-Apr-2023 05:00:00,0,1.17872560024261,3.28161978721619,-0.103632,-0.233743315508021
0,102284.375,96,07-Apr-2023 06:00:00,07-Apr-2023 06:00:00,07-Apr-2023 06:00:00,0,1.07350218296051,2.9337170124054,-0.094488,-0.405401069518717
0,102228.1484375,49,07-Apr-2023 07:00:00,07-Apr-2023 07:00:00,07-Apr-2023 07:00:00,0.0625,1.09717166423798,2.84973764419556,-0.085344,-0.577058823529412
0,102169.4375,53,07-Apr-2023 08:00:00,07-Apr-2023 08:00:00,07-Apr-2023 08:00:00,0.0625,1.42342901229858,2.54668712615967,-0.079248,-0.544735376044568
0,102162.6484375,79,07-Apr-2023 09:00:00,07-Apr-2023 09:00:00,07-Apr-2023 09:00:00,0.0625,1.27384889125824,2.20931529998779,-0.073152,-0.394317548746518
0,102167.7109375,100,07-Apr-2023 10:00:00,07-Apr-2023 10:00:00,07-Apr-2023 10:00:00,0.0625,1.06370115280151,2.04036736488342,0.001016,-0.243899721448468
0,102220.15625,100,07-Apr-2023 11:00:00,07-Apr-2023 11:00:00,07-Apr-2023 11:00:00,0.0625,0.890146493911743,1.36468017101288,0.214376,-0.0934818941504178
0,102286.6328125,99,07-Apr-2023 12:00:00,07-Apr-2023 12:00:00,07-Apr-2023 12:00:00,0.0625,0.628299534320831,0.419052720069885,0.383032,0.0569359331476323
