"TimeStamp_1","YYYY","MM","DD","hh","mm","WDIR","WSPD","rWSPD","rWSPD_T","Fetch"
"2004-11-01 23:00:00",2004,11,1,23,0,350,4.70881932157869,5.70188394186895,7.25383802885065,16093.4
"2004-11-02",2004,11,2,0,0,360,3.6,4.70881932157869,6.63287472178316,16093.4
"2004-11-02 01:00:00",2004,11,2,1,0,300,2.8243389020053,3.6,7.16032,16093.4
"2004-11-02 02:00:00",2004,11,2,2,0,250,1.28873210045541,2.8243389020053,6.6482285431039,16093.4
"2004-11-02 03:00:00",2004,11,2,3,0,190,1.89124128958714,1.28873210045541,4.49429418241477,16093.4
"2004-11-02 04:00:00",2004,11,2,4,0,130,6.02177344479777,1.89124128958714,4.87104317837884,16093.4
"2004-11-02 05:00:00",2004,11,2,5,0,80,3.63297491583768,6.02177344479777,6.42605283662004,16093.4
"2004-11-02 06:00:00",2004,11,2,6,0,20,3.1,3.63297491583768,5.9601492148733,16093.4
"2004-11-02 07:00:00",2004,11,2,7,0,20,1.71488876309116,3.1,5.62688,16093.4
"2004-11-02 08:00:00",2004,11,2,8,0,30,0.812847955767282,1.71488876309116,4.7607699435609,16093.4
"2004-11-02 09:00:00",2004,11,2,9,0,40,2.39154484802626,0.812847955767282,4.19672382674128,16093.4
"2004-11-02 10:00:00",2004,11,2,10,0,40,0.25,2.39154484802626,5.18388299347082,16093.4
"2004-11-02 11:00:00",2004,11,2,11,0,40,1.59315061507237,0.25,3.844775,16093.4
"2004-11-02 12:00:00",2004,11,2,12,0,50,2.6,1.59315061507237,4.68464707960475,16093.4
"2004-11-02 13:00:00",2004,11,2,13,0,60,0.84901038142239,2.6,3.54184,16093.4
"2004-11-02 14:00:00",2004,11,2,14,0,80,5.0450990907165,0.84901038142239,2.06593085050093,16093.4
"2004-11-02 15:00:00",2004,11,2,15,0,90,4.62748261599916,5.0450990907165,5.60281402356494,16093.4
"2004-11-02 16:00:00",2004,11,2,16,0,100,2.10446648480565,4.62748261599916,5.2508050970257,16093.4
"2004-11-02 17:00:00",2004,11,2,17,0,120,0.25,2.10446648480565,3.12415480004268,16093.4
"2004-11-02 18:00:00",2004,11,2,18,0,130,2.1,0.25,3.844775,16093.4
"2004-11-02 19:00:00",2004,11,2,19,0,140,4.52670071308786,2.1,5.00158,16093.4
"2004-11-02 20:00:00",2004,11,2,20,0,160,4.81676257264105,4.52670071308786,6.51899595589384,16093.4
"2004-11-02 21:00:00",2004,11,2,21,0,170,4.93759756413719,4.81676257264105,6.70037163667245,16093.4
"2004-11-02 22:00:00",2004,11,2,22,0,190,5.35737112897614,4.93759756413719,6.77592975685499,16093.4
"2004-11-02 23:00:00",2004,11,2,23,0,200,4.1,5.35737112897614,7.03841416694878,16093.4
"2004-11-03",2004,11,3,0,0,200,3.6,4.1,6.25218,16093.4
"2004-11-03 01:00:00",2004,11,3,1,0,220,2.45759299317783,3.6,5.93953,16093.4
"2004-11-03 02:00:00",2004,11,3,2,0,250,4.48764105432769,2.45759299317783,6.406102894096,16093.4
"2004-11-03 03:00:00",2004,11,3,3,0,270,5.47623151266315,4.48764105432769,7.74634062406714,16093.4
"2004-11-03 04:00:00",2004,11,3,4,0,290,2.28607956438284,5.47623151266315,8.39900804466021,16093.4
"2004-11-03 05:00:00",2004,11,3,5,0,320,0.25,2.28607956438284,5.11793555160859,16093.4
"2004-11-03 06:00:00",2004,11,3,6,0,340,1.5,0.25,3.844775,16093.4
"2004-11-03 07:00:00",2004,11,3,7,0,340,4.58622283051015,1.5,4.6264,16093.4
"2004-11-03 08:00:00",2004,11,3,8,0,350,5.86989814631297,4.58622283051015,6.556215135918,16093.4
"2004-11-03 09:00:00",2004,11,3,9,0,350,4.70135623789339,5.86989814631297,7.3588973108895,16093.4
"2004-11-03 10:00:00",2004,11,3,10,0,350,10.5230475104077,4.70135623789339,6.62820805555473,16093.4
"2004-11-03 11:00:00",2004,11,3,11,0,360,6.2119038219714,10.5230475104077,10.2685116082579,16093.4
"2004-11-03 12:00:00",2004,11,3,12,0,360,9.3,6.2119038219714,7.57275345987872,16093.4
"2004-11-03 13:00:00",2004,11,3,13,0,360,9.90076568718374,9.3,9.50374,16093.4
"2004-11-03 14:00:00",2004,11,3,14,0,350,3.83543870155398,9.90076568718374,9.87939878419599,16093.4
"2004-11-03 15:00:00",2004,11,3,15,0,350,8.38498497865531,3.83543870155398,6.08674982008171,16093.4
"2004-11-03 16:00:00",2004,11,3,16,0,350,11.1114834042492,8.38498497865531,8.93158110715317,16093.4
"2004-11-03 17:00:00",2004,11,3,17,0,340,7.3582056356137,11.1114834042492,10.636460572677,16093.4
"2004-11-03 18:00:00",2004,11,3,18,0,340,8.2,7.3582056356137,8.28953598394925,16093.4
"2004-11-03 19:00:00",2004,11,3,19,0,340,5.24324786164929,8.2,8.81591,16093.4
"2004-11-03 20:00:00",2004,11,3,20,0,340,7.96895899742395,5.24324786164929,6.9670528878893,16093.4
"2004-11-03 21:00:00",2004,11,3,21,0,340,3.57849277260483,7.96895899742395,8.6714400610892,16093.4
"2004-11-03 22:00:00",2004,11,3,22,0,350,5.06769568301743,3.57849277260483,5.9260815307098,16093.4
"2004-11-03 23:00:00",2004,11,3,23,0,350,0.25,5.06769568301743,6.8572801105908,16093.4
"2004-11-04",2004,11,4,0,0,350,2.6,0.25,3.844775,16093.4
"2004-11-04 01:00:00",2004,11,4,1,0,350,0.25,2.6,5.31423,16093.4
"2004-11-04 02:00:00",2004,11,4,2,0,350,1.41269447549056,0.25,3.844775,16093.4
"2004-11-04 03:00:00",2004,11,4,3,0,340,0.25,1.41269447549056,4.57180785552424,16093.4
"2004-11-04 04:00:00",2004,11,4,4,0,340,5.33193445718641,0.25,3.844775,16093.4
"2004-11-04 05:00:00",2004,11,4,5,0,340,4.24791157909713,5.33193445718641,7.02250861607866,16093.4
"2004-11-04 06:00:00",2004,11,4,6,0,340,2.1,4.24791157909713,6.34466911040944,16093.4
"2004-11-04 07:00:00",2004,11,4,7,0,340,0.416506233740805,2.1,5.00158,16093.4
"2004-11-04 08:00:00",2004,11,4,8,0,350,3.55727045876926,0.416506233740805,3.94889134795813,16093.4
"2004-11-04 09:00:00",2004,11,4,9,0,350,4.41624229725377,3.55727045876926,5.91281121786842,16093.4
"2004-11-04 10:00:00",2004,11,4,10,0,350,3.01006366529106,4.41624229725377,6.44992630847278,16093.4
"2004-11-04 11:00:00",2004,11,4,11,0,360,3.30870673279667,3.01006366529106,5.5706428099065,16093.4
"2004-11-04 12:00:00",2004,11,4,12,0,360,2.6,3.30870673279667,5.75738432001776,16093.4
"2004-11-04 13:00:00",2004,11,4,13,0,330,5.15931046984071,2.6,5.31423,16093.4
"2004-11-04 14:00:00",2004,11,4,14,0,290,1.35127144859566,5.15931046984071,8.18977677218884,16093.4
"2004-11-04 15:00:00",2004,11,4,15,0,260,1.40749590345643,1.35127144859566,5.67570941036286,16093.4
"2004-11-04 16:00:00",2004,11,4,16,0,230,4.41598339878948,1.40749590345643,4.5685571884313,16093.4
"2004-11-04 17:00:00",2004,11,4,17,0,190,0.25,4.41598339878948,6.44976441926306,16093.4
"2004-11-04 18:00:00",2004,11,4,18,0,160,2.1,0.25,3.844775,16093.4
"2004-11-04 19:00:00",2004,11,4,19,0,160,2.76900522853129,2.1,5.00158,16093.4
"2004-11-04 20:00:00",2004,11,4,20,0,170,2.5295073574029,2.76900522853129,5.41990896940062,16093.4
"2004-11-04 21:00:00",2004,11,4,21,0,180,3.90112198286716,2.5295073574029,5.27015095058404,16093.4
"2004-11-04 22:00:00",2004,11,4,22,0,180,5.40478032620537,3.90112198286716,6.12782157588684,16093.4
"2004-11-04 23:00:00",2004,11,4,23,0,180,3.9516441125324,5.40478032620537,7.06805913797622,16093.4
"2004-11-05",2004,11,5,0,0,190,3.6,3.9516441125324,6.15941306356651,16093.4
"2004-11-05 01:00:00",2004,11,5,1,0,120,3.87168468492962,3.6,4.38474,16093.4
"2004-11-05 02:00:00",2004,11,5,2,0,40,3.1,3.87168468492962,6.10941443348649,16093.4
"2004-11-05 03:00:00",2004,11,5,3,0,350,3.6,3.1,5.62688,16093.4
"2004-11-05 04:00:00",2004,11,5,4,0,310,3.1,3.6,5.93953,16093.4
"2004-11-05 05:00:00",2004,11,5,5,0,300,5.28232797988809,3.1,6.83022,16093.4
"2004-11-05 06:00:00",2004,11,5,6,0,280,4.1,5.28232797988809,8.27099293232212,16093.4
"2004-11-05 07:00:00",2004,11,5,7,0,280,7.87213623178636,4.1,7.49042,16093.4
"2004-11-05 08:00:00",2004,11,5,8,0,290,7.02934854349936,7.87213623178636,9.98078434022536,16093.4
"2004-11-05 09:00:00",2004,11,5,9,0,290,4.9765574343587,7.02934854349936,9.42437590841828,16093.4
"2004-11-05 10:00:00",2004,11,5,10,0,290,7.88036289546304,4.9765574343587,8.06912321816361,16093.4
"2004-11-05 11:00:00",2004,11,5,11,0,300,13.1721895189342,7.88036289546304,9.9862155835847,16093.4
"2004-11-05 12:00:00",2004,11,5,12,0,300,10.3,13.1721895189342,13.4798795204004,16093.4
"2004-11-05 13:00:00",2004,11,5,13,0,290,8.8,10.3,11.58366,16093.4
"2004-11-05 14:00:00",2004,11,5,14,0,290,9.4472133886628,8.8,10.59336,16093.4
"2004-11-05 15:00:00",2004,11,5,15,0,290,13.2296657193357,9.4472133886628,11.0206502791952,16093.4
"2004-11-05 16:00:00",2004,11,5,16,0,300,15.8753148693525,13.2296657193357,13.5178253079054,16093.4
"2004-11-05 17:00:00",2004,11,5,17,0,300,16.3474269187863,15.8753148693525,15.2644828767465,16093.4
"2004-11-05 18:00:00",2004,11,5,18,0,300,16,16.3474269187863,15.5761712517827,16093.4
"2004-11-05 19:00:00",2004,11,5,19,0,300,14.1855925059248,16,15.3468,16093.4
"2004-11-05 20:00:00",2004,11,5,20,0,300,12.8931607297396,14.1855925059248,14.1489281724116,16093.4
"2004-11-05 21:00:00",2004,11,5,21,0,300,8.60516612694108,12.8931607297396,13.2956647137741,16093.4
"2004-11-05 22:00:00",2004,11,5,22,0,310,9.78960473483552,8.60516612694108,9.06926037917625,16093.4
"2004-11-05 23:00:00",2004,11,5,23,0,310,5.00533265195054,9.78960473483552,9.80988984069265,16093.4
"2004-11-06",2004,11,6,0,0,310,5.2,5.00533265195054,6.81828450726467,16093.4
"2004-11-06 01:00:00",2004,11,6,1,0,300,3.52862874002642,5.2,8.21664,16093.4
"2004-11-06 02:00:00",2004,11,6,2,0,300,3.47218840265763,3.52862874002642,7.11320069416544,16093.4
"2004-11-06 03:00:00",2004,11,6,3,0,300,4.4853118439833,3.47218840265763,7.07593878343457,16093.4
"2004-11-06 04:00:00",2004,11,6,4,0,290,8.57172529205655,4.4853118439833,7.74480287939777,16093.4
"2004-11-06 05:00:00",2004,11,6,5,0,280,5.57039636089108,8.57172529205655,10.4426530378157,16093.4
"2004-11-06 06:00:00",2004,11,6,6,0,280,6.7,5.57039636089108,8.46117567746029,16093.4
"2004-11-06 07:00:00",2004,11,6,7,0,280,6.37449082139671,6.7,9.20694,16093.4
"2004-11-06 08:00:00",2004,11,6,8,0,280,5.32690096297755,6.37449082139671,8.99203884028611,16093.4
"2004-11-06 09:00:00",2004,11,6,9,0,280,7.41722081922245,5.32690096297755,8.30042001575778,16093.4
"2004-11-06 10:00:00",2004,11,6,10,0,280,8.12981725072159,7.41722081922245,9.68044918485066,16093.4
"2004-11-06 11:00:00",2004,11,6,11,0,280,5.39573082511595,8.12981725072159,10.1509053489264,16093.4
"2004-11-06 12:00:00",2004,11,6,12,0,280,5.7,5.39573082511595,8.34586149074155,16093.4
"2004-11-06 13:00:00",2004,11,6,13,0,280,7.42257320561246,5.7,8.54674,16093.4
"2004-11-06 14:00:00",2004,11,6,14,0,270,5.45510954702281,7.42257320561246,9.68398283034535,16093.4
"2004-11-06 15:00:00",2004,11,6,15,0,260,9.06982849606131,5.45510954702281,8.38506332294446,16093.4
"2004-11-06 16:00:00",2004,11,6,16,0,260,8.38867021454544,9.06982849606131,10.7715007730997,16093.4
"2004-11-06 17:00:00",2004,11,6,17,0,260,9.65628766661556,8.38867021454544,10.3218000756429,16093.4
"2004-11-06 18:00:00",2004,11,6,18,0,250,7.7,9.65628766661556,11.1586811174996,16093.4
"2004-11-06 19:00:00",2004,11,6,19,0,30,3.6,7.7,8.50326,16093.4
"2004-11-06 20:00:00",2004,11,6,20,0,350,7.2,3.6,5.93953,16093.4
"2004-11-06 21:00:00",2004,11,6,21,0,50,1.5,7.2,8.19061,16093.4
"2004-11-06 22:00:00",2004,11,6,22,0,350,4.6,1.5,4.6264,16093.4
"2004-11-06 23:00:00",2004,11,6,23,0,270,5.1,4.6,7.82052,16093.4
"2004-11-07",2004,11,7,0,0,350,2.6,5.1,6.87748,16093.4
"2004-11-07 01:00:00",2004,11,7,1,0,40,4.1,2.6,5.31423,16093.4
"2004-11-07 02:00:00",2004,11,7,2,0,120,4.6,4.1,4.80619,16093.4
"2004-11-07 03:00:00",2004,11,7,3,0,40,2.1,4.6,6.56483,16093.4
"2004-11-07 04:00:00",2004,11,7,4,0,30,4.1,2.1,5.00158,16093.4
"2004-11-07 05:00:00",2004,11,7,5,0,210,2.6,4.1,6.25218,16093.4
"2004-11-07 06:00:00",2004,11,7,6,0,250,2.6,2.6,6.50012,16093.4
"2004-11-07 07:00:00",2004,11,7,7,0,260,3.96857572019369,2.6,6.50012,16093.4
"2004-11-07 08:00:00",2004,11,7,8,0,260,3.06522372294357,3.96857572019369,7.40365369047187,16093.4
"2004-11-07 09:00:00",2004,11,7,9,0,260,0.25,3.06522372294357,6.80726070188735,16093.4
"2004-11-07 10:00:00",2004,11,7,10,0,270,1.06396499320365,0.25,4.94865,16093.4
"2004-11-07 11:00:00",2004,11,7,11,0,280,3.68316913630444,1.06396499320365,5.48602968851305,16093.4
"2004-11-07 12:00:00",2004,11,7,12,0,280,2.6,3.68316913630444,7.21522826378819,16093.4
"2004-11-07 13:00:00",2004,11,7,13,0,270,1.99136179435347,2.6,6.50012,16093.4
"2004-11-07 14:00:00",2004,11,7,14,0,270,2.83715619901807,1.99136179435347,6.09829705663216,16093.4
"2004-11-07 15:00:00",2004,11,7,15,0,260,2.96906163690807,2.83715619901807,6.65669052259173,16093.4
"2004-11-07 16:00:00",2004,11,7,16,0,250,7.97608836419708,2.96906163690807,6.74377449268671,16093.4
"2004-11-07 17:00:00",2004,11,7,17,0,250,3.14405507678229,7.97608836419708,10.0494135380429,16093.4
"2004-11-07 18:00:00",2004,11,7,18,0,240,5.2,3.14405507678229,6.85930516169167,16093.4
"2004-11-07 19:00:00",2004,11,7,19,0,240,4.51372528183185,5.2,8.21664,16093.4
"2004-11-07 20:00:00",2004,11,7,20,0,230,5.89874994958558,4.51372528183185,6.51088241872946,16093.4
"2004-11-07 21:00:00",2004,11,7,21,0,230,6.68554108893904,5.89874994958558,7.37693834347586,16093.4
"2004-11-07 22:00:00",2004,11,7,22,0,230,6.9583531525359,6.68554108893904,7.86891884291358,16093.4
"2004-11-07 23:00:00",2004,11,7,23,0,220,6.75381612419484,6.9583531525359,8.0395082262807,16093.4
"2004-11-08",2004,11,8,0,0,220,7.2,6.75381612419484,7.91161122245903,16093.4
"2004-11-08 01:00:00",2004,11,8,1,0,240,3.50148254852798,7.2,9.53704,16093.4
"2004-11-08 02:00:00",2004,11,8,2,0,260,7.36108879238073,3.50148254852798,7.09527877853817,16093.4
"2004-11-08 03:00:00",2004,11,8,3,0,280,7.36374348247829,7.36108879238073,9.64339082072976,16093.4
"2004-11-08 04:00:00",2004,11,8,4,0,290,4.77675318682977,7.36374348247829,9.64514344713217,16093.4
"2004-11-08 05:00:00",2004,11,8,5,0,310,7.05197957300277,4.77675318682977,6.67535376772465,16093.4
"2004-11-08 06:00:00",2004,11,8,6,0,330,5.2,7.05197957300277,8.09805282699863,16093.4
"2004-11-08 07:00:00",2004,11,8,7,0,340,3.38424083617805,5.2,6.94001,16093.4
"2004-11-08 08:00:00",2004,11,8,8,0,340,5.86879251925504,3.38424083617805,5.80461579486214,16093.4
"2004-11-08 09:00:00",2004,11,8,9,0,340,3.4057749262562,5.86879251925504,7.35820596229018,16093.4
"2004-11-08 10:00:00",2004,11,8,10,0,350,0.919660611722661,3.4057749262562,5.818081061388,16093.4
"2004-11-08 11:00:00",2004,11,8,11,0,360,7.30209677478865,0.919660611722661,4.26351378051018,16093.4
"2004-11-08 12:00:00",2004,11,8,12,0,360,4.6,7.30209677478865,8.25445111327534,16093.4
"2004-11-08 13:00:00",2004,11,8,13,0,360,6.42728370836291,4.6,6.56483,16093.4
"2004-11-08 14:00:00",2004,11,8,14,0,350,5.45548203721745,6.42728370836291,7.70743050283933,16093.4
"2004-11-08 15:00:00",2004,11,8,15,0,350,8.75931960289718,5.45548203721745,7.09976291787207,16093.4
"2004-11-08 16:00:00",2004,11,8,16,0,350,1.99378659439892,8.75931960289718,9.1656525476916,16093.4
"2004-11-08 17:00:00",2004,11,8,17,0,340,6.22102877222286,1.99378659439892,4.93516475747764,16093.4
"2004-11-08 18:00:00",2004,11,8,18,0,340,6.2,6.22102877222286,7.57845929127095,16093.4
"2004-11-08 19:00:00",2004,11,8,19,0,340,0.874302431749408,6.2,7.56531,16093.4
"2004-11-08 20:00:00",2004,11,8,20,0,340,9.61597831782566,0.874302431749408,4.2351513105729,16093.4
"2004-11-08 21:00:00",2004,11,8,21,0,340,4.47220268390913,9.61597831782566,9.70132124213638,16093.4
"2004-11-08 22:00:00",2004,11,8,22,0,330,3.59341906697277,4.47220268390913,6.48491833824838,16093.4
"2004-11-08 23:00:00",2004,11,8,23,0,330,4.64268153547451,3.59341906697277,5.93541494257807,16093.4
"2004-11-09",2004,11,9,0,0,330,6.7,4.64268153547451,6.59151876413221,16093.4
"2004-11-09 01:00:00",2004,11,9,1,0,280,3.39642914529783,6.7,9.20694,16093.4
"2004-11-09 02:00:00",2004,11,9,2,0,220,0.872401574003856,3.39642914529783,5.81223714455473,16093.4
"2004-11-09 03:00:00",2004,11,9,3,0,170,2.42230113481163,0.872401574003856,4.23396270422461,16093.4
"2004-11-09 04:00:00",2004,11,9,4,0,120,3.62532661741593,2.42230113481163,3.39205762653272,16093.4
"2004-11-09 05:00:00",2004,11,9,5,0,60,5.33677257810556,3.62532661741593,4.40608780581989,16093.4
"2004-11-09 06:00:00",2004,11,9,6,0,10,2.6,5.33677257810556,7.0255338930894,16093.4
"2004-11-09 07:00:00",2004,11,9,7,0,70,3.7673906339512,2.6,3.54184,16093.4
"2004-11-09 08:00:00",2004,11,9,8,0,130,0.304678177270986,3.7673906339512,6.04419936340969,16093.4
"2004-11-09 09:00:00",2004,11,9,9,0,180,1.90372700642138,0.304678177270986,3.87896526424755,16093.4
"2004-11-09 10:00:00",2004,11,9,10,0,240,7.94368070816157,1.90372700642138,6.0404405696394,16093.4
"2004-11-09 11:00:00",2004,11,9,11,0,300,4.77308296319471,7.94368070816157,10.0280180035283,16093.4
"2004-11-09 12:00:00",2004,11,9,12,0,360,4.1,4.77308296319471,6.67305877688565,16093.4
"2004-11-09 13:00:00",2004,11,9,13,0,360,1.6273742746528,4.1,6.25218,16093.4
"2004-11-09 14:00:00",2004,11,9,14,0,350,10.8963820833065,1.6273742746528,4.7060471339404,16093.4
"2004-11-09 15:00:00",2004,11,9,15,0,350,6.49607222865915,10.8963820833065,10.5019577166916,16093.4
"2004-11-09 16:00:00",2004,11,9,16,0,350,7.75487081058647,6.49607222865915,7.75044396458057,16093.4
"2004-11-09 17:00:00",2004,11,9,17,0,340,8.7160193618621,7.75487081058647,8.53757071785972,16093.4
"2004-11-09 18:00:00",2004,11,9,18,0,340,6.7,8.7160193618621,9.13857690697237,16093.4
"2004-11-09 19:00:00",2004,11,9,19,0,280,6.69193878603633,6.7,9.20694,16093.4
"2004-11-09 20:00:00",2004,11,9,20,0,230,5.82013639525709,6.69193878603633,7.87291932290852,16093.4
"2004-11-09 21:00:00",2004,11,9,21,0,180,2.93384239510221,5.82013639525709,7.32778128795426,16093.4
"2004-11-09 22:00:00",2004,11,9,22,0,120,1.68348140720861,2.93384239510221,3.82323575483165,16093.4
"2004-11-09 23:00:00",2004,11,9,23,0,60,9.66159847265869,1.68348140720861,2.76930647813614,16093.4
"2004-11-10",2004,11,10,0,0,10,3.6,9.66159847265869,9.72984752495348,16093.4
"2004-11-10 01:00:00",2004,11,10,1,0,70,1.85256882772974,3.6,4.38474,16093.4
"2004-11-10 02:00:00",2004,11,10,2,0,130,5.15424004045344,1.85256882772974,4.84686128797941,16093.4
"2004-11-10 03:00:00",2004,11,10,3,0,180,5.02081056337353,5.15424004045344,6.91139629729553,16093.4
"2004-11-10 04:00:00",2004,11,10,4,0,240,6.21853344068558,5.02081056337353,8.0983391339392,16093.4
"2004-11-10 05:00:00",2004,11,10,5,0,300,6.48025026541536,6.21853344068558,8.88907577754062,16093.4
"2004-11-10 06:00:00",2004,11,10,6,0,360,2.1,6.48025026541536,7.74055049096423,16093.4
"2004-11-10 07:00:00",2004,11,10,7,0,360,3.68077129859904,2.1,5.00158,16093.4
"2004-11-10 08:00:00",2004,11,10,8,0,360,4.84057068434671,3.68077129859904,5.99003629301398,16093.4
"2004-11-10 09:00:00",2004,11,10,9,0,360,0.25,4.84057068434671,6.715258848922,16093.4
"2004-11-10 10:00:00",2004,11,10,10,0,360,3.60396172584741,0.25,3.844775,16093.4
"2004-11-10 11:00:00",2004,11,10,11,0,360,4.83732438326967,3.60396172584741,5.94200726717239,16093.4
"2004-11-10 12:00:00",2004,11,10,12,0,360,2.1,4.83732438326967,6.71322893685852,16093.4
"2004-11-10 13:00:00",2004,11,10,13,0,340,3.044538067285,2.1,5.00158,16093.4
"2004-11-10 14:00:00",2004,11,10,14,0,320,1.99112883333357,3.044538067285,5.59219965347331,16093.4
"2004-11-10 15:00:00",2004,11,10,15,0,300,3.88607325077868,1.99112883333357,6.09814325576682,16093.4
"2004-11-10 16:00:00",2004,11,10,16,0,270,2.52766284456716,3.88607325077868,7.34918556016408,16093.4
"2004-11-10 17:00:00",2004,11,10,17,0,250,3.05681309100863,2.52766284456716,6.45236300998324,16093.4
"2004-11-10 18:00:00",2004,11,10,18,0,230,4.6,3.05681309100863,5.5998752258077,16093.4
"2004-11-10 19:00:00",2004,11,10,19,0,240,7.21915068637637,4.6,7.82052,16093.4
"2004-11-10 20:00:00",2004,11,10,20,0,250,4.6,7.21915068637637,9.54968328314568,16093.4
"2004-11-10 21:00:00",2004,11,10,21,0,250,10.1006643688953,4.6,7.82052,16093.4
"2004-11-10 22:00:00",2004,11,10,22,0,240,2.05383675613708,10.1006643688953,11.4520586163447,16093.4
"2004-11-10 23:00:00",2004,11,10,23,0,240,2.94762463633142,2.05383675613708,6.1395430264017,16093.4
"2004-11-11",2004,11,11,0,0,240,7.2,2.94762463633142,6.729621784906,16093.4
"2004-11-11 01:00:00",2004,11,11,1,0,240,5.36291455707387,7.2,9.53704,16093.4
"2004-11-11 02:00:00",2004,11,11,2,0,230,8.2,5.36291455707387,7.04188047253829,16093.4
"2004-11-11 03:00:00",2004,11,11,3,0,240,9.07706785216427,8.2,10.19724,16093.4
"2004-11-11 04:00:00",2004,11,11,4,0,240,6.49980268992165,9.07706785216427,10.7762801959989,16093.4
"2004-11-11 05:00:00",2004,11,11,5,0,240,9.53590669080949,6.49980268992165,9.07476973588627,16093.4
"2004-11-11 06:00:00",2004,11,11,6,0,250,8.8,9.53590669080949,11.0792055972724,16093.4
"2004-11-11 07:00:00",2004,11,11,7,0,250,9.06562913487949,8.8,10.59336,16093.4
"2004-11-11 08:00:00",2004,11,11,8,0,250,7.29790779207793,9.06562913487949,10.7687283548474,16093.4
"2004-11-11 09:00:00",2004,11,11,9,0,250,6.76697094568762,7.29790779207793,9.60167872432985,16093.4
"2004-11-11 10:00:00",2004,11,11,10,0,250,4.75783388988521,6.76697094568762,9.25115421834297,16093.4
"2004-11-11 11:00:00",2004,11,11,11,0,250,9.00167533886777,4.75783388988521,7.92472193410221,16093.4
"2004-11-11 12:00:00",2004,11,11,12,0,250,7.2,9.00167533886777,10.7265060587205,16093.4
"2004-11-11 13:00:00",2004,11,11,13,0,250,11.9003182643725,7.2,9.53704,16093.4
"2004-11-11 14:00:00",2004,11,11,14,0,250,5.92902344172708,11.9003182643725,12.6401901181387,16093.4
"2004-11-11 15:00:00",2004,11,11,15,0,250,3.64559003204885,5.92902344172708,8.69794127622822,16093.4
"2004-11-11 16:00:00",2004,11,11,16,0,250,5.02285387919661,3.64559003204885,7.19041853915865,16093.4
"2004-11-11 17:00:00",2004,11,11,17,0,250,7.82919564801354,5.02285387919661,8.0996881310456,16093.4
"2004-11-11 18:00:00",2004,11,11,18,0,250,6.2,7.82919564801354,9.95243496681854,16093.4
"2004-11-11 19:00:00",2004,11,11,19,0,250,7.41899117572086,6.2,8.87684,16093.4
"2004-11-11 20:00:00",2004,11,11,20,0,250,11.1899654513061,7.41899117572086,9.68161797421092,16093.4
"2004-11-11 21:00:00",2004,11,11,21,0,250,1.56509016175336,11.1899654513061,12.1712151909523,16093.4
"2004-11-11 22:00:00",2004,11,11,22,0,250,4.26331033440448,1.56509016175336,5.81687252478957,16093.4
"2004-11-11 23:00:00",2004,11,11,23,0,250,3.17320020779986,4.26331033440448,7.59823748277384,16093.4
