TmStamp,u10,v10,WSPD,WDIR,u_e,u_n
2024-11-19 12:00:00,2.472012996673584,-2.8086252212524414,3.7415536731655257,318.64736226972906,1.7768522589412754,-3.2927222687426467
2024-11-19 13:00:00,2.6881372928619385,-2.1885106563568115,3.4663613484838005,309.15029262250914,2.1269327286072452,-2.7371185882679203
2024-11-19 14:00:00,3.2873268127441406,-1.2963721752166748,3.533708871775173,291.52202091909385,2.9114525518667085,-2.0026338728512996
2024-11-19 15:00:00,3.287702798843384,-1.2329504489898682,3.5112898631680833,290.5569909581761,2.9260856856496145,-1.9409222198283378
2024-11-19 16:00:00,3.632824659347534,-1.2684863805770874,3.847917969925176,289.2478522313557,3.254368249950208,-2.053182894188705
2024-11-19 17:00:00,4.1273512840271,-1.749538540840149,4.482846609872484,292.9715504281557,3.62800699863169,-2.633150004372083
2024-11-19 18:00:00,3.526652812957764,-2.5912256240844727,4.376268992881365,306.30676972724797,2.853365993656047,-3.3181369477919556
2024-11-19 19:00:00,3.3681886196136475,-2.812609910964966,4.388105409918185,309.86360943696,2.649162598572268,-3.4982004823736257
2024-11-19 20:00:00,2.336911678314209,-1.2703661918640137,2.6598846692427114,298.5289005022703,1.9912465691337782,-1.763497534612784
2024-11-19 21:00:00,1.942099690437317,-2.030258655548096,2.809573173281786,316.27136253753,1.4356149760344916,-2.4151006307419514
2024-11-19 22:00:00,2.0300779342651367,-1.951025366783142,2.8156200739839705,313.86243009393104,1.539161955019504,-2.3576888847432853
2024-11-19 23:00:00,1.71142578125,-1.6723169088363647,2.392827208201041,314.33781207185694,1.2913725975118708,-2.0144425687277936
2024-11-20 00:00:00,1.1422436237335205,-1.8062376976013184,2.1371043765328817,327.6912175217963,0.7066529191867006,-2.016892849905743
2024-11-20 01:00:00,0.7756494283676147,-2.1982617378234863,2.331091311747728,340.5647781531102,0.26126828812201325,-2.316403588610485
2024-11-20 02:00:00,0.4436377286911011,-2.0579419136047363,2.1052171750414073,347.83471653813405,-0.030668880797893816,-2.1049937704990787
2024-11-20 03:00:00,0.172717273235321,-2.1513988971710205,2.1583207526274975,355.410059714072,-0.31566890952102056,-2.135111615533094
2024-11-20 04:00:00,0.0295043811202049,-2.273693799972534,2.2738852223757533,359.2565482475818,-0.4827216318153882,-2.2220562168217795
2024-11-20 05:00:00,-0.104411631822586,-2.2772412300109863,2.2796336127811867,2.6251760036084306,-0.6140033841495965,-2.1953881781531592
2024-11-20 06:00:00,-0.6854004263877869,-2.3371973037719727,2.4356241461382213,16.344165989006626,-1.1935886555564394,-2.123113539728507
2024-11-20 07:00:00,-1.143164038658142,-2.423476457595825,2.6795638002858606,25.25344895841505,-1.659028402721201,-2.104206957208997
2024-11-20 08:00:00,-1.494953751564026,-2.364567756652832,2.7975109285072617,32.302355570728366,-1.9885501936889327,-1.9676726156292543
2024-11-20 09:00:00,-1.956311106681824,-2.1320507526397705,2.893577985463408,42.53863637761435,-2.385778044478591,-1.637332183902333
2024-11-20 10:00:00,-2.0965232849121094,-1.9315015077590945,2.8506329049273105,47.346005137955615,-2.4772828295807394,-1.4103821258505662
2024-11-20 11:00:00,-1.760637283325195,-1.5159544944763184,2.323351388136903,49.27069325780968,-2.0565278256866395,-1.081043465793238
2024-11-20 12:00:00,-1.193359375,-1.1040234565734863,1.625722728685571,47.22687894797298,-1.4111248921073818,-0.8072799572885415
2024-11-20 13:00:00,-0.9185229539871216,-0.8359155654907227,1.241949777418919,47.695769396691674,-1.0830213579827435,-0.6078683967637376
2024-11-20 14:00:00,-0.8822680115699768,-0.4111694395542145,0.9733741070436215,65.0127443578524,-0.9521485385330756,-0.20216407403961728
2024-11-20 15:00:00,-0.9887133836746216,-0.0008935518562793,0.9887137874492493,89.94821882959451,-0.9635737291372511,0.2215414679214046
2024-11-20 16:00:00,-1.5867432355880735,-0.0677734464406967,1.5881899558072259,87.55425228632026,-1.561320817490837,0.29090314641939263
2024-11-20 17:00:00,-2.374487400054932,-0.0554345734417438,2.3751343972399326,88.66262072027342,-2.3260995075660715,0.48012965525280593
2024-11-20 18:00:00,-3.4067578315734863,-0.1550317257642746,3.410283530585211,87.39443191220158,-3.354317399225288,0.6152954934299719
2024-11-20 19:00:00,-4.562280178070068,-0.2785815596580505,4.570777626246169,86.50574857090089,-4.5080164482403635,0.7548482039369915
2024-11-20 20:00:00,-5.005488395690918,0.4258154034614563,5.023567739885816,94.86242784816244,-4.78141042842659,1.5408916743739436
2024-11-20 21:00:00,-6.058379173278809,0.2973242104053497,6.0656706054080765,92.80962366506492,-5.836219912948552,1.6525425927988606
2024-11-20 22:00:00,-6.729953289031982,0.1156811565160751,6.730947437213078,90.98476008542474,-6.531442424109692,1.6266263440217057
2024-11-20 23:00:00,-7.13991641998291,-0.133593738079071,7.1411661352467855,88.9280736849181,-6.986972876934538,1.4759619873752237
2024-11-21 00:00:00,-7.169443607330322,-0.1376733481884002,7.170765341962532,88.89989615973002,-7.016660996978567,1.4786291093343071
2024-11-21 01:00:00,-7.990464210510254,-0.7939025163650513,8.029806940701377,84.32592846151931,-7.964258338561546,1.0239085025474242
2024-11-21 02:00:00,-8.054859161376953,-1.8662378787994385,8.268228342872737,76.95525354671929,-8.268225821399199,-0.006457261927382829
2024-11-21 03:00:00,-6.723122596740723,-3.0152294635772705,7.368309586929026,65.84441141243218,-7.22908844706573,-1.425575811148246
2024-11-21 04:00:00,-6.086926460266113,-4.668125152587891,7.670858242264126,52.51503840367724,-6.981018604316217,-3.179220882402217
2024-11-21 05:00:00,-6.706340312957764,-5.029223442077637,8.382606326408611,53.1330102300804,-7.665786361034737,-3.391726446887996
2024-11-21 06:00:00,-5.566174507141113,-3.8501036167144775,6.767983193196147,55.32852457372928,-6.289598683042061,-2.4993088864046173
2024-11-21 07:00:00,-7.739355087280273,-4.438947677612305,8.921988211805187,60.16334728009002,-8.539541878045359,-2.5842016493881186
2024-11-21 08:00:00,-4.644016265869141,-3.4021692276000977,5.756877845749917,53.77379272240722,-5.290311984643496,-2.2702954953097185
2024-11-21 09:00:00,-3.089833974838257,-4.835056304931641,5.738017380936031,32.58053824094759,-4.098292743845098,-4.016072714689141
2024-11-21 10:00:00,-3.098881959915161,-5.212148666381836,6.063791150918176,30.733591602504703,-4.191936153943896,-4.381464869562649
2024-11-21 11:00:00,-3.766226768493652,-6.034725189208984,7.113534436620909,31.96797789456133,-5.027216414401088,-5.032838891099915
2024-11-21 12:00:00,-4.315058708190918,-6.295624732971191,7.632471580918782,34.4269716883295,-5.620671454487262,-5.163591272965446
2024-11-21 13:00:00,-3.9085729122161865,-6.462637901306152,7.552657204819302,31.16535084641049,-5.262173651435343,-5.41776331299629
2024-11-21 14:00:00,-3.653647184371948,-6.353860855102539,7.329439645284858,29.900102636229008,-4.989312142248415,-5.369120026697668
2024-11-21 15:00:00,-3.027242422103882,-5.688481330871582,6.4438355452214875,28.020594547175335,-4.229284267940926,-4.861704548284201
2024-11-21 16:00:00,-2.298358201980591,-5.548933029174805,6.006089258983629,22.499249839211984,-3.4876897655598738,-4.889696134330583
2024-11-21 17:00:00,-2.2442212104797363,-5.825630187988281,6.242955704533511,21.06829884632259,-3.4971836192529517,-5.171479736206683
2024-11-21 18:00:00,-2.35383415222168,-5.520063877105713,6.000969956889678,23.09409289425014,-3.535249724594351,-4.849087523261265
2024-11-21 19:00:00,-2.0351929664611816,-4.853884696960449,5.26328861664643,22.74789370765916,-3.0749175828260413,-4.271661143038754
2024-11-21 20:00:00,0.1019103899598121,-4.26264762878418,4.2638656797278625,358.63044670157416,-0.8595886451239466,-4.1763210958851245
2024-11-21 21:00:00,2.2155773639678955,-3.1526122093200684,3.8532774099564766,324.9014064001051,1.4496088192422079,-3.570207426642898
2024-11-21 22:00:00,3.748420476913452,-2.252263307571411,4.3730248202333115,300.999832207235,3.1456996972342735,-3.0377490833175784
2024-11-21 23:00:00,4.620438098907471,-3.3550145626068115,5.710041238129499,305.9843308095671,3.747302506571218,-4.308398178602405
2024-11-22 00:00:00,5.701321601867676,-2.896924018859864,6.395094743549167,296.93578269646196,4.903530986176675,-4.105194349427977
2024-11-22 01:00:00,8.031250953674316,1.2929954528808594,8.13466834739224,260.8541161870404,8.1162712024255,-0.5467823065386712
2024-11-22 02:00:00,9.306611061096191,4.197176933288574,10.209275373494814,245.72516070548687,10.012242598942299,1.9960715898416184
2024-11-22 03:00:00,8.887208938598633,4.523899078369141,9.972369106164122,243.02232013074894,9.677086216686648,2.4087648171604217
2024-11-22 04:00:00,6.85792875289917,5.668879508972168,8.897605389490236,230.42229066822568,7.957380905746513,3.9808881908371285
2024-11-22 05:00:00,5.510120868682861,7.091964244842529,8.9809458765555,217.84551736608267,6.964241662039315,5.6706901617294445
2024-11-22 06:00:00,4.946452617645264,8.08587646484375,9.478860253391424,211.4557858216937,6.638601793572957,6.76592624329394
2024-11-22 07:00:00,4.612388610839844,8.99123764038086,10.105270060874508,207.15723690352687,6.516761776618619,7.723231121105286
2024-11-22 08:00:00,4.186332702636719,9.5478515625,10.425298602759508,203.67543662368956,6.226836542383783,8.361420790220603
2024-11-22 09:00:00,3.530380964279175,9.751951217651367,10.37131343198135,199.90116309166686,5.633609237201874,8.707846419575306
2024-11-22 10:00:00,2.5132274627685547,9.546741485595703,9.872010194099685,194.7487662742725,4.596363168450899,8.736705952252034
2024-11-22 11:00:00,1.5101611614227295,9.132755279541016,9.256770804630195,189.38927289891288,3.525878757888862,8.55897100790288
2024-11-22 12:00:00,0.6835669279098511,8.867395401000977,8.89370366847386,184.40808074975533,2.660777096571675,8.4863555302017
2024-11-22 13:00:00,0.4210644364356994,8.581887245178223,8.592210655505577,182.80892575271227,2.3407771662716192,8.267215142140973
2024-11-22 14:00:00,0.1926123201847076,7.848382949829102,7.850746106775781,181.40585115306993,1.9531776983552778,7.603901058779149
2024-11-22 15:00:00,-0.350421130657196,6.944510459899902,6.953345992863452,177.1112957232831,1.2207350900759144,6.845350709520117
2024-11-22 16:00:00,-0.9508544206619264,6.023533821105957,6.098121335567181,171.02950670367136,0.42851620047202643,6.083046743962493
2024-11-22 17:00:00,-1.6212608814239502,5.152605056762695,5.401650277147907,162.5338815751502,-0.42062412993052334,5.38524846761338
2024-11-22 18:00:00,-2.3247950077056885,4.045193672180176,4.665647186972009,150.11378120995437,-1.3552400806885214,4.46448070854777
2024-11-22 19:00:00,-2.730684757232666,2.936223030090332,4.009743748148462,137.07720260601525,-2.000191017405289,3.4752382392732257
2024-11-22 20:00:00,-3.3228919506073,1.007106900215149,3.4721571427387543,106.86108260331537,-3.0111766861471922,1.7287828633681466
2024-11-22 21:00:00,-4.253792762756348,0.3727661073207855,4.27009454687427,95.00811988020251,-4.060914200964398,1.3201073030822366
2024-11-22 22:00:00,-4.435041427612305,-0.3148168921470642,4.446200865932457,85.93972792403275,-4.392189994961544,0.6909190896032869
2024-11-22 23:00:00,-4.357426643371582,-1.122996807098389,4.4998098605516335,75.54820423934683,-4.498365396580454,-0.11400675403358351
2024-11-23 00:00:00,-3.3892858028411865,-2.4405479431152344,4.176545524232297,54.243194061128406,-3.8514224602705682,-1.6155734426228459
2024-11-23 01:00:00,-2.419036865234375,-4.186457633972168,4.835097400922425,30.02036490393624,-3.298785165824252,-3.534994102702953
2024-11-23 02:00:00,-0.6353527903556824,-5.627490997314453,5.663243601776986,6.441508650487776,-1.8849787726568408,-5.340335487560784
2024-11-23 03:00:00,1.3447705507278442,-5.729547500610352,5.885246162723798,346.7913054220486,0.02143641745841096,-5.8852071225966
2024-11-23 04:00:00,2.897481679916382,-5.366492748260498,6.098741222792091,331.6344620172317,1.6160212103242526,-5.880741445631299
2024-11-23 05:00:00,4.025661945343018,-4.728033065795898,6.209690070320924,319.58741956470567,2.8589084673638885,-5.512430783663171
2024-11-23 06:00:00,5.00968599319458,-4.658808708190918,6.841158697905311,312.9216031615176,3.8332841348487614,-5.666337888922817
2024-11-23 07:00:00,5.367112159729004,-5.6081085205078125,7.7625236948368315,316.25791144836796,3.9680034982217283,-6.671710601562644
2024-11-23 08:00:00,5.272556304931641,-5.297057151794434,7.473865429484997,315.13281399657,3.9458424372041745,-6.347361020046802
2024-11-23 09:00:00,6.470258712768555,-4.085145473480225,7.651971076111916,302.26720086754045,5.385468619730085,-5.435934978966902
2024-11-23 10:00:00,7.591094017028809,-3.644360303878784,8.420574232192127,295.6449021175993,6.576732076396711,-5.258580188145146
